,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.2607,0.408728,0.362794,0.231933,0.352104,0.237478,0.153174,0.110927
variance,4.656542e-07,3.007323e-07,3.052449e-07,9.281478e-08,3.005818e-07,5.717154e-07,1.635456e-07,2.7142e-07
ambient,0.002393,0.002395,0.002391,0.002388,0.002387,0.002389,0.002386,0.002384
