,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.091469,0.088807,0.109247,0.047007,0.087661,0.08311,0.045339,0.049646
variance,1.613145e-09,2.870965e-08,1.106161e-08,4.004667e-09,1.389253e-08,4.816494e-08,7.931377e-09,1.946645e-08
ambient,0.0133,0.013256,0.013246,0.013251,0.013223,0.013243,0.013219,0.013201
