,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.095867,0.090944,0.114989,0.051985,0.092569,0.084412,0.049816,0.051141
variance,1.379985e-08,1.412815e-07,7.631946e-08,8.286735e-09,1.028401e-07,8.302224e-08,1.295173e-08,5.782733e-08
ambient,0.015212,0.015171,0.015147,0.015163,0.015136,0.015149,0.015126,0.015095
