,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.260736,0.408895,0.362945,0.232083,0.352312,0.237469,0.153218,0.11086
variance,4.801249e-07,2.745129e-07,3.914097e-07,7.193263e-08,2.319101e-07,5.200708e-07,1.810198e-07,2.747986e-07
ambient,0.002383,0.002382,0.002377,0.002379,0.002377,0.002377,0.002373,0.002368
