,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.066484,0.055526,0.083737,0.019672,0.055327,0.047139,0.019204,0.026928
variance,1.65727e-08,2.068902e-09,6.801969e-09,2.426361e-10,2.658055e-09,8.534386e-09,2.141235e-09,7.988007e-09
ambient,0.000572,0.000565,0.000608,0.000575,0.000576,0.000573,0.000577,0.000575
