,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.196497,0.225137,0.20385,0.120962,0.148625,0.139329,0.065832,0.056998
variance,7.264938e-08,6.05965e-08,4.600315e-08,1.677202e-08,2.83645e-08,9.603504e-08,1.557547e-08,3.159988e-08
ambient,0.006456,0.006463,0.006455,0.006456,0.006457,0.006478,0.006461,0.006464
