,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.130965,0.161273,0.181706,0.067051,0.106292,0.095986,0.048455,0.054104
variance,2.273993e-08,2.275138e-08,4.653776e-08,8.001564e-10,1.410521e-08,3.282105e-08,1.552982e-08,9.186281e-08
ambient,0.009062,0.00906,0.009035,0.00904,0.009036,0.009041,0.009039,0.009071
