,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.064184,0.061006,0.088071,0.0193,0.055522,0.050632,0.021475,0.028455
variance,2.550257e-08,3.26645e-09,1.084217e-08,4.933156e-10,2.361702e-09,9.894024e-09,1.254619e-09,9.026024e-09
ambient,0.000129,0.000161,0.000132,0.000124,0.000134,0.00013,0.00012,0.000138
