,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.483722,0.585596,0.498371,0.379772,0.534267,0.363192,0.256629,0.174787
variance,5.675787e-07,7.334836e-07,6.833637e-07,1.514856e-07,4.457431e-07,1.9732e-06,4.221611e-07,8.848375e-07
ambient,0.002273,0.002272,0.002279,0.00228,0.002266,0.00226,0.002253,0.002255
