,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.358115,0.412427,0.347552,0.244762,0.308923,0.260672,0.144497,0.109608
variance,2.284722e-07,3.431453e-07,4.425323e-07,8.803373e-08,1.459476e-07,1.025128e-06,1.391424e-07,2.754111e-07
ambient,0.002631,0.002621,0.002612,0.002625,0.002608,0.002618,0.002618,0.002599
