,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.250341,0.352368,0.306891,0.174037,0.264843,0.20385,0.155681,0.095023
variance,7.113774e-08,9.946736e-08,8.984349e-08,9.49953e-09,7.894717e-08,1.384677e-07,8.125724e-08,7.825244e-08
ambient,0.017723,0.017694,0.017689,0.017711,0.017713,0.017719,0.01769,0.017682
