,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.059224,0.050323,0.081951,0.013565,0.046144,0.045641,0.016617,0.024903
variance,2.775303e-08,1.50871e-09,6.646076e-09,2.384013e-10,2.704468e-09,6.640079e-09,2.20291e-09,7.519333e-09
ambient,0.000134,0.000131,0.000124,0.000132,0.000126,0.000138,0.000122,0.000128
