,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.249368,0.30547,0.288446,0.196087,0.221791,0.212251,0.117829,0.11769
variance,5.753833e-09,1.048548e-07,9.112134e-08,9.08392e-09,4.998803e-08,1.814625e-07,4.970653e-08,8.65657e-08
ambient,0.031585,0.031539,0.0315,0.031548,0.031509,0.031546,0.031509,0.031511
