,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.341242,0.430746,0.377926,0.253071,0.33542,0.255249,0.173832,0.105646
variance,1.321047e-07,4.808278e-07,4.368782e-07,4.943942e-08,2.97577e-07,8.616692e-07,2.555854e-07,2.207411e-07
ambient,0.011626,0.011635,0.011622,0.011638,0.011583,0.011618,0.011583,0.011572
