,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.249659,0.331574,0.306676,0.169787,0.271754,0.183704,0.147067,0.100048
variance,1.007745e-07,2.522497e-07,9.623481e-08,2.066539e-08,8.382907e-08,5.19622e-07,1.788678e-07,2.937157e-07
ambient,0.00314,0.003133,0.003117,0.003136,0.003113,0.003131,0.003116,0.003108
