,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.506962,0.653042,0.567565,0.393515,0.624675,0.385613,0.323232,0.18622
variance,3.562439e-07,1.067331e-06,9.379639e-07,1.359487e-07,9.788343e-07,1.968422e-06,9.29246e-07,8.006993e-07
ambient,0.007109,0.007095,0.007065,0.007108,0.007078,0.007114,0.007075,0.007053
