,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.118387,0.104591,0.137636,0.071834,0.101524,0.104741,0.07509,0.086361
variance,9.22654e-10,7.073311e-10,5.132477e-09,2.991584e-09,1.958057e-09,1.027183e-08,4.407156e-09,4.545427e-09
ambient,0.067769,0.067712,0.067701,0.067693,0.067695,0.067716,0.067688,0.06769
