,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.083664,0.129835,0.158363,0.045703,0.104648,0.084042,0.056986,0.058031
variance,1.34419e-08,1.116783e-08,2.503461e-08,4.676793e-10,1.078158e-08,2.244931e-08,9.956978e-09,3.933772e-08
ambient,0.002226,0.002223,0.002206,0.002226,0.002211,0.00222,0.00223,0.002211
