,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.393037,0.467218,0.413121,0.306281,0.40591,0.298755,0.211201,0.144814
variance,8.745883e-09,5.29111e-07,4.571609e-07,3.477241e-08,4.854686e-07,1.136166e-06,2.973861e-07,2.98839e-07
ambient,0.036909,0.036819,0.036713,0.03678,0.036675,0.036734,0.036614,0.036582
