,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.348025,0.441645,0.379022,0.242123,0.357067,0.262051,0.185155,0.127032
variance,4.671669e-08,4.401642e-07,2.693454e-07,7.875539e-09,7.31651e-07,7.193393e-07,2.325612e-07,2.736357e-07
ambient,0.018181,0.018156,0.018085,0.018151,0.018096,0.018148,0.018093,0.018092
