,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.156531,0.203029,0.19647,0.101749,0.207365,0.122538,0.112947,0.085944
variance,7.169971e-08,9.192719e-08,9.693044e-08,1.185312e-08,1.036232e-07,1.673193e-07,1.027278e-07,1.576702e-07
ambient,0.002002,0.001994,0.001996,0.001998,0.002004,0.002005,0.001997,0.001996
