,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.249828,0.307634,0.288259,0.171248,0.291242,0.19033,0.153463,0.10638
variance,2.917112e-07,8.799659e-08,8.798897e-08,2.210888e-08,1.021966e-07,1.333639e-07,9.257938e-08,1.221095e-07
ambient,0.000697,0.0007,0.000697,0.000692,0.000704,0.000689,0.000694,0.000705
