,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.156527,0.203033,0.196458,0.101739,0.207342,0.122525,0.112931,0.085929
variance,7.065898e-08,9.319853e-08,1.055488e-07,1.228408e-08,9.522681e-08,1.699655e-07,1.038209e-07,1.581277e-07
ambient,0.001995,0.001979,0.001968,0.001981,0.001992,0.001967,0.001974,0.001979
