,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.194582,0.236315,0.222636,0.12572,0.187113,0.150236,0.10131,0.070716
variance,3.229236e-08,1.265507e-07,1.264541e-07,8.960997e-09,9.557273e-08,2.537823e-07,6.910373e-08,7.786205e-08
ambient,0.014316,0.0143,0.014263,0.014289,0.014271,0.014289,0.014277,0.014263
