,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.355309,0.431452,0.384914,0.269163,0.405318,0.269653,0.230039,0.159707
variance,4.434689e-08,4.555872e-07,3.929494e-07,4.242124e-08,3.768811e-07,9.071159e-07,3.935451e-07,4.368331e-07
ambient,0.023382,0.023335,0.02329,0.023355,0.023285,0.02333,0.023271,0.023248
