,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.366541,0.454153,0.383572,0.268451,0.371467,0.276746,0.19489,0.127786
variance,1.265173e-07,5.847759e-07,4.285772e-07,4.701869e-08,4.376355e-07,1.024707e-06,2.992228e-07,3.383542e-07
ambient,0.012568,0.012553,0.012515,0.012541,0.012485,0.012515,0.012478,0.012439
