,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.335493,0.388699,0.357414,0.26886,0.352351,0.249465,0.181783,0.141257
variance,9.618946e-09,3.37323e-07,3.324508e-07,2.204486e-08,3.50626e-07,7.241693e-07,2.037575e-07,2.623782e-07
ambient,0.038136,0.038075,0.037964,0.038071,0.037982,0.038065,0.037984,0.037979
