,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.326544,0.39377,0.36148,0.242577,0.362383,0.252219,0.209389,0.149098
variance,1.601455e-08,3.524879e-07,3.381629e-07,2.112859e-08,3.356091e-07,7.456141e-07,2.983327e-07,3.377945e-07
ambient,0.031522,0.031465,0.031373,0.031446,0.031352,0.0314,0.03131,0.031274
