,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.205466,0.236954,0.226731,0.13303,0.20479,0.150364,0.09807,0.070557
variance,5.358969e-07,6.92518e-08,2.844677e-07,1.865287e-06,1.505169e-07,3.377136e-08,1.348462e-07,1.191922e-07
ambient,0.000354,0.000337,0.000285,0.000329,0.000335,0.00031,0.000305,0.000305
