,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.506988,0.650752,0.570246,0.400883,0.607453,0.38193,0.27312,0.168906
variance,3.529391e-07,1.000878e-06,9.104962e-07,1.38383e-07,1.503512e-06,1.964979e-06,6.144071e-07,6.731014e-07
ambient,0.006521,0.00651,0.006486,0.006517,0.006483,0.006513,0.006487,0.006472
