,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.347504,0.441405,0.379689,0.243405,0.359546,0.26262,0.184786,0.126216
variance,4.993848e-08,4.538239e-07,3.49576e-07,3.169993e-08,3.573695e-07,7.614355e-07,2.449305e-07,2.942047e-07
ambient,0.017661,0.017628,0.017574,0.017632,0.017596,0.01765,0.017603,0.017591
