,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.128547,0.143987,0.157946,0.072997,0.143475,0.096784,0.070129,0.057077
variance,4.762173e-08,4.514914e-08,6.450548e-08,6.690593e-09,5.122625e-08,1.114005e-07,4.149114e-08,7.501049e-08
ambient,0.00127,0.001269,0.001261,0.001264,0.001259,0.001263,0.001266,0.001254
