,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.335772,0.388943,0.357399,0.268204,0.351431,0.248528,0.180814,0.140308
variance,8.856346e-09,4.092241e-07,4.463655e-07,7.320342e-09,3.681173e-07,7.103434e-07,1.916941e-07,2.673941e-07
ambient,0.038434,0.038262,0.037893,0.037437,0.037028,0.037117,0.037025,0.037011
