,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.068685,0.068514,0.09471,0.021308,0.060944,0.051734,0.023426,0.029694
variance,1.656242e-08,8.366752e-09,2.154803e-08,4.853996e-10,9.21419e-09,3.230082e-08,7.261448e-09,1.880053e-08
ambient,0.000752,0.000753,0.00074,0.000748,0.000742,0.000737,0.000748,0.000742
