,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.354738,0.466183,0.408513,0.268763,0.352162,0.268432,0.171963,0.113706
variance,1.445371e-07,2.141841e-07,1.856392e-07,3.218992e-08,1.728668e-07,2.989919e-07,1.101135e-07,1.398227e-07
ambient,0.010063,0.010045,0.010032,0.010045,0.010024,0.010045,0.010022,0.010024
