,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.507027,0.652764,0.567239,0.393491,0.62454,0.385412,0.323032,0.185983
variance,3.323811e-07,1.044999e-06,9.712705e-07,1.232968e-07,9.801711e-07,1.964212e-06,9.470305e-07,8.059102e-07
ambient,0.007096,0.007054,0.007006,0.007035,0.007006,0.007062,0.007028,0.006994
