,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.245082,0.347295,0.306262,0.169948,0.254619,0.196738,0.150222,0.092398
variance,7.969967e-08,8.169792e-08,8.461162e-08,1.259011e-08,8.584573e-08,1.288719e-07,7.717403e-08,8.125405e-08
ambient,0.01529,0.015228,0.015243,0.01524,0.015248,0.015295,0.015249,0.015227
