,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.323477,0.408763,0.373367,0.247587,0.350682,0.253526,0.17233,0.11294
variance,5.143832e-08,1.576846e-07,9.178952e-08,2.284997e-08,1.491167e-07,2.576587e-07,1.048688e-07,1.007062e-07
ambient,0.021996,0.02195,0.021953,0.021984,0.021976,0.021982,0.021945,0.021928
