,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.354606,0.46605,0.408442,0.268632,0.352117,0.268316,0.171885,0.1136
variance,1.351591e-07,2.055926e-07,1.948642e-07,2.80634e-08,1.69766e-07,3.123748e-07,1.141292e-07,1.30353e-07
ambient,0.009956,0.009945,0.009955,0.009952,0.009895,0.009942,0.009897,0.009885
