,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.245902,0.348153,0.307184,0.170805,0.255477,0.197713,0.151135,0.093284
variance,8.207942e-08,8.66062e-08,8.527786e-08,1.305261e-08,8.881022e-08,1.583161e-07,7.704679e-08,8.170289e-08
ambient,0.01605,0.01606,0.016066,0.016095,0.016125,0.01615,0.016122,0.016108
