,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.297142,0.435306,0.396043,0.247867,0.378899,0.262082,0.200256,0.149631
variance,6.05562e-08,2.331518e-07,1.343238e-07,1.924738e-08,1.535319e-07,2.919678e-07,1.340293e-07,2.138707e-07
ambient,0.009114,0.0091,0.009089,0.009119,0.009085,0.009118,0.00908,0.009073
