,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.142996,0.343898,0.292564,0.132846,0.160651,0.180191,0.109254,0.111729
variance,1.283083e-07,1.302632e-07,1.234339e-07,1.205515e-08,3.093922e-08,1.033471e-07,4.039754e-08,1.266869e-07
ambient,0.000149,0.000141,0.000113,0.000142,0.000149,0.00015,8.2e-05,0.000141
