,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.306725,0.363574,0.295926,0.263891,0.410674,0.266789,0.281384,0.176187
variance,3.411034e-07,4.396514e-07,2.072221e-07,9.081286e-08,3.588626e-07,8.459518e-07,6.5542e-07,6.827446e-07
ambient,0.000105,0.000105,9.8e-05,9.8e-05,0.000102,9.7e-05,9.9e-05,9e-05
