,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.430515,0.626486,0.583654,0.36323,0.719249,0.357146,0.313413,0.222364
variance,6.854009e-07,7.918015e-07,9.763365e-07,1.258753e-07,1.071239e-06,1.319727e-06,7.342005e-07,1.006393e-06
ambient,0.000111,0.000121,0.000116,0.000112,0.000112,0.00011,0.000113,0.000107
