,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.081009,0.079293,0.104453,0.032329,0.085182,0.063246,0.044372,0.046128
variance,2.011916e-08,1.178653e-08,2.659656e-08,9.501807e-10,1.674629e-08,3.522589e-08,2.17999e-08,4.225357e-08
ambient,0.000923,0.000927,0.000922,0.000929,0.000917,0.000951,0.000917,0.00089
