,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.395112,0.51004,0.454769,0.301978,0.443907,0.306028,0.221587,0.135771
variance,1.937937e-07,5.220842e-07,5.800453e-07,7.627848e-08,5.120517e-07,1.147355e-06,3.983938e-07,3.89456e-07
ambient,0.014147,0.014146,0.014121,0.01415,0.01412,0.014148,0.014118,0.014103
