,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.22219,0.279661,0.267207,0.158193,0.261948,0.174309,0.137864,0.089262
variance,7.478566e-08,1.636543e-07,1.917425e-07,2.191355e-08,1.650713e-07,3.523866e-07,1.579183e-07,1.694706e-07
ambient,0.007454,0.00743,0.007419,0.007431,0.007407,0.007416,0.007387,0.007372
