,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.427937,0.548577,0.481823,0.33333,0.46345,0.331393,0.23048,0.141934
variance,1.192821e-07,6.078796e-07,6.243019e-07,9.737381e-08,4.922552e-07,1.153745e-06,3.988778e-07,3.964149e-07
ambient,0.01947,0.019487,0.019501,0.019792,0.019854,0.020317,0.020407,0.020404
