,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.422061,0.559227,0.503192,0.330235,0.509251,0.329824,0.258627,0.157336
variance,1.434888e-07,5.847642e-07,6.689994e-07,8.407455e-08,6.48881e-07,1.206589e-06,5.257835e-07,4.745965e-07
ambient,0.021214,0.021221,0.021189,0.021252,0.021225,0.021269,0.021245,0.021239
