,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.127441,0.142186,0.155472,0.07393,0.136657,0.099326,0.06948,0.057467
variance,1.078338e-08,1.848411e-07,1.572228e-07,6.934762e-10,3.610522e-08,1.169972e-07,3.866915e-08,6.243166e-08
ambient,0.007887,0.00721,0.006504,0.006088,0.006025,0.006056,0.006026,0.006022
