,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.39647,0.511252,0.455725,0.302838,0.444801,0.306924,0.222747,0.137341
variance,1.846077e-07,7.612813e-07,6.007189e-07,7.355094e-08,5.114993e-07,1.126641e-06,2.438861e-07,3.693457e-07
ambient,0.015472,0.015267,0.014995,0.014996,0.014916,0.014994,0.015253,0.015645
