,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.395323,0.516843,0.457795,0.311416,0.449327,0.312439,0.221716,0.136091
variance,1.623617e-07,5.179871e-07,6.189501e-07,7.724982e-08,4.992575e-07,1.179972e-06,3.822465e-07,3.607236e-07
ambient,0.017673,0.017666,0.017634,0.017683,0.017654,0.017696,0.017661,0.017653
