,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.425405,0.562339,0.505873,0.332359,0.511173,0.331568,0.259984,0.158371
variance,5.105456e-08,5.942649e-07,9.420548e-07,4.280032e-08,7.962348e-07,1.236019e-06,7.077459e-07,5.457434e-07
ambient,0.024433,0.024158,0.023646,0.023274,0.022936,0.022897,0.022541,0.022232
