,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.395142,0.516671,0.457657,0.311266,0.449217,0.313812,0.221543,0.135902
variance,1.661963e-07,5.47203e-07,6.328218e-07,7.516828e-08,5.299544e-07,6.1e-05,3.957498e-07,3.67504e-07
ambient,0.017575,0.01756,0.017521,0.01757,0.01752,0.017557,0.017503,0.017479
