,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.505659,0.651356,0.570601,0.403547,0.587818,0.393377,0.298646,0.176882
variance,1.773914e-07,8.726713e-07,8.73915e-07,1.156803e-07,8.687773e-07,1.974314e-06,7.274955e-07,6.404828e-07
ambient,0.021175,0.021238,0.021252,0.021356,0.021336,0.021406,0.02134,0.0213
