,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.505589,0.651221,0.570475,0.403553,0.587839,0.393494,0.298851,0.177183
variance,1.572077e-07,8.530037e-07,8.417229e-07,1.337328e-07,8.218575e-07,1.892239e-06,6.795328e-07,5.983686e-07
ambient,0.02111,0.021133,0.021162,0.021334,0.021373,0.021551,0.021562,0.021617
