,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.260376,0.408546,0.362426,0.231338,0.351409,0.237076,0.153105,0.110932
variance,4.757401e-07,2.632971e-07,3.137993e-07,4.725077e-08,2.15965e-07,5.986537e-07,1.577163e-07,2.834165e-07
ambient,0.002424,0.00243,0.00242,0.002425,0.002425,0.00242,0.002417,0.002413
