,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.127021,0.139763,0.154434,0.062172,0.108503,0.09685,0.05425,0.063006
variance,3.932749e-08,1.474157e-08,2.024129e-08,1.415771e-09,1.009019e-08,3.188794e-08,9.735346e-09,3.431216e-08
ambient,0.009033,0.009032,0.00904,0.009025,0.009034,0.009043,0.00904,0.009051
