,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.066448,0.055481,0.083676,0.019596,0.055274,0.047096,0.019146,0.026889
variance,1.925505e-08,3.420269e-09,5.861636e-09,2.507648e-10,4.203372e-09,8.236469e-09,1.23228e-09,9.490663e-09
ambient,0.000511,0.000502,0.00051,0.000507,0.000513,0.000498,0.00052,0.000505
