,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.09338,0.088372,0.113494,0.049099,0.087859,0.084811,0.047883,0.050259
variance,5.548335e-09,3.34646e-08,1.967368e-08,2.41462e-08,6.382847e-08,5.439811e-08,3.310919e-08,1.680203e-08
ambient,0.014848,0.014822,0.014791,0.014793,0.014781,0.014795,0.014755,0.014735
