,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.167711,0.339987,0.289145,0.151239,0.21185,0.168393,0.093888,0.07484
variance,3.103211e-07,7.386402e-08,7.904217e-08,2.696604e-08,3.380593e-07,3.607676e-07,5.623708e-08,1.620868e-07
ambient,0.00584,0.005829,0.005787,0.005802,0.005802,0.005792,0.005796,0.005775
