,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.089934,0.087324,0.108388,0.04578,0.085053,0.083772,0.044553,0.050485
variance,2.79667e-09,1.255653e-08,2.004242e-08,1.036697e-09,9.063021e-09,6.192634e-08,1.414095e-08,3.126044e-08
ambient,0.013792,0.013768,0.013741,0.01374,0.013708,0.013756,0.013714,0.013707
