,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.196917,0.225895,0.204038,0.12102,0.148763,0.139323,0.065739,0.056819
variance,7.328176e-08,4.366314e-08,3.789575e-08,4.255156e-09,2.464924e-08,8.989118e-08,1.642241e-08,2.812314e-08
ambient,0.006277,0.006264,0.00624,0.006284,0.006267,0.006271,0.006261,0.006245
