,led0,led1,led2,led3,led4,led5,led6,led7
intensity,0.409762,0.473225,0.399133,0.291206,0.384196,0.28322,0.175111,0.119508
variance,4.012151e-07,6.334982e-07,4.994422e-07,8.953446e-08,3.56005e-07,1.143991e-06,2.314799e-07,2.89621e-07
ambient,0.002944,0.002945,0.002931,0.002935,0.002924,0.002934,0.002918,0.002921
